TCM_symptom_id,TCM_symptom_name,source,detail_url,old_definition,new_definition
2199,胆绞痛,duguji,https://baike.duguji.cn/baike/w/%E8%83%86%E7%BB%9E%E7%97%9B,,胆绞痛（biliary colic ）是胆石引起胆囊管或胆总管暂时性梗阻而发生的胆管急症。通常，胆绞痛患者突然发病，出现右上腹部痛或上腹疼痛，轻重不一，重者疼痛难忍，痛得打滚，呻吟不止，面色苍白伴大汗，多为间歇性绞痛，也可为持续性痛，疼痛可向右肩或左上背部放射，伴恶心和呕吐。
2222,脾虚泄泻,duguji,https://baike.duguji.cn/baike/w/%E8%84%BE%E8%99%9A%E6%B3%84%E6%B3%BB,,脾虚泄泻，病证名。由脾气虚，或病后过服寒凉，或饮食失节，或劳倦伤脾所致之泄泻。《症因脉治·脾虚泄泻》：“脾虚泄泻之证，身弱怯冷，面色萎黄，手足皆冷，四肢倦怠，不思饮食，时时泻薄。”其脉多虚濡或沉缓。治以温运健脾为主，选用理中汤、附子理中丸、参苓白术散、四君子汤等方。参见脾泄、泄泻等条。
2224,腮腺炎,duguji,https://baike.duguji.cn/baike/w/%E8%85%AE%E8%85%BA%E7%82%8E,,腮腺炎脑膜脑炎可发生在腮腺肿大之前(有的始终无腮腺肿大)，难与其他病毒所致者相鉴别，可借助于上述血清学检查、病毒分离以及流行病学调查来确诊。
2232,腹中痞块,duguji,https://baike.duguji.cn/baike/w/%E8%85%B9%E4%B8%AD%E7%97%9E%E5%9D%97,,腹中痞块为症状名。指用手按压腹部可触及腹内肿块存在的表现。需进一步确定肿块的部位、质地、大小、活动度等。
2233,腹满,duguji,https://baike.duguji.cn/baike/w/%E8%85%B9%E6%BB%A1,,腹满，证名。指腹部痞满或满胀。《素问·脏气法时论》：“脾病者，……虚则腹满肠鸣，飧泄，食不化。”成无己谓：“腹满者，俗谓之肚胀是也。”（《伤寒明卫生论》卷一）当辨其虚实寒热。《本经疏证》卷三：“胀满而按之痛者为实，不痛者为虚；胀满而时能减者为寒，不减者为热。厚朴生姜甘草人参汤、大建中汤、附子粳米汤，虚而寒者之治也；大承气汤、大柴胡汤、厚朴七气汤、厚朴三物汤，实而热者之治也。”亦可见于臌胀、蛊胀等病。参见腹胀、鼓胀等条。
2236,腿痛,duguji,https://baike.duguji.cn/baike/w/%E8%85%BF%E7%97%9B,,腿痛，证名。指腿部疼痛（包括肌肉、筋脉和关节）《张氏医通·腿痛》：“腿痛亦属六经。……痛有血虚、血寒、寒湿、风湿、湿热流注、阴虚阳虚、肾虚风袭之殊。”因于寒者，腿痛较轻，或麻或肿，畏寒喜暖，当予温散，用白术附子汤、舒筋三圣散等方；因于湿热者，腿痛或上或下，或红肿，或热，小便黄赤，亦清热化湿，用当归拈痛汤等方；湿痰流注于经络者，症见腰胁有块，两腿交替疼痛，痛无定处，泛恶眩晕等，宜燥湿化痰，用二陈汤加羌活、白术等；肾虚风袭者，用安肾汤；阴虚宜六味地黄丸；阳虚宜金匮肾气丸。并可适当加用引经药以增强疗效。
2237,膏淋,duguji,https://baike.duguji.cn/baike/w/%E8%86%8F%E6%B7%8B,,膏淋，病名。五淋之一。一名肉淋。此病以小便混浊，或如米泔，或如膏脂为主症。《素问·六元正纪大论》：“不远热则热至，热至则淋閟之病生焉。”后世认为膏淋以肾虚或湿热蕴蒸为主要病理。《诸病源候论·淋病诸候》：“膏淋者，淋而有肥状似膏，故谓之膏淋，亦曰肉淋。此肾虚不能制于肥液，故与小便俱出也。”《证治要诀·淋闭》：“有似淋非淋，小便色如米泔，或便中有如鼻涕之状，此乃精液俱出，精塞窍道，故便欲出不能而痛，……此即膏淋。”因于湿热蕴蒸者，排尿时尿道有灼热感，涩痛较明显。宜清利湿热、通淋止痛法，主用萆薢散，或八正散加川萆薢、石莲子。因于脾肾虚者，宜补脾益肾、固涩消脂，用鹿角霜丸、菟丝子丸、六味地黄丸、补中益气汤加减。膏淋多见于乳糜尿、泌尿系统感染及前列腺炎等病。参见五淋、淋等条。
2239,膝关节疼痛,duguji,https://baike.duguji.cn/baike/w/%E8%86%9D%E5%85%B3%E8%8A%82%E7%96%BC%E7%97%9B,,老寒腿的主要症状，多为膝关节疼痛。反复发作、久治不愈的腿部(多为膝关节)酸麻疼痛，统称为老寒腿。
2242,膝痛,duguji,https://baike.duguji.cn/baike/w/%E8%86%9D%E7%97%9B,,膝痛的治疗方法包括病因治疗、对症治疗等，其中病因治疗史最主要的。因为导致膝痛的疾病非常多，不可能每一种疾病都用止痛来治疗，而不管其深在的基本病因。所以正确诊断导致膝痛的疾病才是最首要的问题。外伤导致膝痛，如不严重，可自愈，若较为严重，可能需要手术，比如髌骨骨折等。如果是类风湿性关节炎所引起的膝盖疼痛，抗风湿治疗最主要，详情请阅读类风湿性关节炎，如果为痛风，则就针对痛风的病因治疗，比如用别嘌呤醇等，急性期可用秋水仙碱、抗炎镇痛药等。
2247,药物中毒,duguji,https://baike.duguji.cn/baike/w/%E8%8D%AF%E7%89%A9%E4%B8%AD%E6%AF%92,,药物中毒是指用药剂量超过极量而引起的中毒。误服或服药过量以及药物滥用均可引起药物中毒。常见的致中毒药物有西药，中药和农药。发病突然，自觉灼热瘙痒，重者伴有发热，倦怠，全身不适，纳差，大便干，小便黄赤等全身症状。属中医“药毒”范畴。
2250,虚劳失精,duguji,https://baike.duguji.cn/baike/w/%E8%99%9A%E5%8A%B3%E5%A4%B1%E7%B2%BE,,虚劳失精，病证名。肾气虚损所致的失精证。《诸病源候论·虚劳失精候》：“肾气虚损，不能藏精，故精漏失。”症见小腹弦急，阴头寒，目眩，目眶痛，发落，或虚烦，心悸，脉数而散，或芤迟，或芤动微紧。治宜补肾固精，用黄芪散、龙骨散、桂枝龙牡汤等方。参见遗精条。
2249,萎黄,duguji,https://baike.duguji.cn/baike/w/%E8%90%8E%E9%BB%84,,萎黄，病名。皮肤色黄枯槁不泽。见《证治心得》。多属脾胃虚弱，气血不足的虚证。常兼神疲倦怠，语言低微，畏冷便溏，脉形无力等证。治宜培补脾胃，补养气血。因虫积引起者，则当驱虫消积，再予补益。本证多见于贫血等慢性病。
2252,虫积腹痛,duguji,https://baike.duguji.cn/baike/w/%E8%99%AB%E7%A7%AF%E8%85%B9%E7%97%9B,,虫积腹痛，病证名。肠寄生虫积聚所致的腹痛。见《症因脉治》卷四。症见腹中有块，块或扛起，痛而能食，时吐清水，或下长虫，面见白点，唇无血色，或爱食一物，肚大青筋。治宜驱虫，用使君子散、乌梅丸、雄黄槟榔丸等方。腹中有块，秘方万应丸；时下长虫，用化虫丸；日常调理宜用健脾消积之药。参见腹痛、虫痛条。
2255,蚀疮,duguji,https://baike.duguji.cn/baike/w/%E8%9A%80%E7%96%AE,,蚀疮，病名。阴蚀之又名。赵贞观《绛雪丹书》：“凡妇人阴户中生虫生疮，名曰蚀疮。”详阴蚀条。
2259,蛔厥,duguji,https://baike.duguji.cn/baike/w/%E8%9B%94%E5%8E%A5,,蛔厥，病证名，厥证之一。即蚘厥。临床以蛔虫病吐蛔、四肢逆冷作厥的主证。《医林绳墨·厥》：“有蛔厥者，胃中虚冷，蛔水能养，妄行于上，致令上吐，蛔虫多出，心气虚惊，彷惶不宁，致使手足冰冷而作厥也，故曰蛔厥。治宜安蛔暖胃，如二陈汤加吴萸、干姜、白术、黄连、乌梅之类。”参见厥证、蚘厥条。
2260,蛔虫,duguji,https://baike.duguji.cn/baike/w/%E8%9B%94%E8%99%AB,,蛔虫是无脊椎动物，线形动物门，线虫纲，蛔目，蛔科。是人体肠道内最大的寄生线虫，成体略带粉红色或微黄色，体表有横纹，雄虫尾部常卷曲。 蛔虫是世界性分布种类，是人体最常见的寄生虫，感染率可达70%以上，农村高于城市，儿童高于成人。蛔虫可导致蛔虫病，详见蛔虫病词条。
2261,蛔虫病,duguji,https://baike.duguji.cn/baike/w/%E8%9B%94%E8%99%AB%E7%97%85,,蛔虫病是由似蚓蛔线虫寄生于人体小肠或其他器官所引起的最常见寄生虫病，临床表现依寄生或侵入部位，感染程度不同而有很大差异，仅限于肠道时称肠蛔虫病。多数肠蛔虫病无自觉症状，儿童患者常有不同程度的消化道症状。属中医“蛔虫病”范畴。
2263,蛲虫病,duguji,https://baike.duguji.cn/baike/w/%E8%9B%B2%E8%99%AB%E7%97%85,,蛲虫病，病名。九虫病之一。是寄生于肠道，临床以肛门痒、虫从肛门溢出为主症的常见多发生性虫病，以小儿患者为多见。《太平圣惠方》卷六十：“蛲虫……在于肠间，若脏腑气实，则虫不妄动，胃弱肠虚，则蛲虫乘之。重者成疮，或虫从肛门溢出。轻者浸蚀肛门，但痒也。”可兼见面色（白光）白、烦惊不安等症。内服化虫丸等方，外用蜣螂丸塞肛门，或百部液、大蒜液灌肠。参见九虫条。
2265,血友病,duguji,https://baike.duguji.cn/baike/w/%E8%A1%80%E5%8F%8B%E7%97%85,,血友病分为A、B两型。血友病A是凝血因子VIII缺乏所导致的出血性疾病，约占先天性出血性疾病的85%。血友病B，称因子IX缺乏症，发病率约1.0～1.5/105，占血友病的15%～20%。
2266,血吸虫病,duguji,https://baike.duguji.cn/baike/w/%E8%A1%80%E5%90%B8%E8%99%AB%E7%97%85,,血吸虫病是由血吸虫成虫寄生于人体所引起的地方性疾病，主要流行于亚、非、拉美的73个国家，患病人数约2亿。临床症见肉芽肿反应破坏了宿主正常组织，不断生成的虫卵肉芽肿形成相互连接的疤痕，导致干线型肝硬变及肠壁纤维化等一系列病变。属中医蛊痢、蛊胀、血蛊、水毒、水症、水瘕、单腹胀、鼓胀病等范畴。
2273,血热崩漏,duguji,https://baike.duguji.cn/baike/w/%E8%A1%80%E7%83%AD%E5%B4%A9%E6%BC%8F,,血热崩漏，病证名。崩漏证型之一。多因热伤冲任，迫血妄行所致。其热或因素体阳盛，嗜食辛辣；或感受热邪，热郁于内；或素多抑郁，伤肝化火，均导致实证血热崩漏。症见突然阴道大量出血，或淋漓日久不止，血色深红、粘稠，面赤口渴，烦躁不寐，头晕等，治宜清热凉血、止血调经，方用清热固经汤。若症兼胸胁胀痛，心烦易怒，时欲叹息，脉弦者，为肝经火炽，治宜平肝清热，止血调经，用丹栀逍遥散去生姜，加炒蒲黄、血余炭、益母草、香附炭之类；亦有素体阴虚，或更年期阴精渐亏，阴虚内热，虚火为患，症见经来无期，量少淋漓不止或骤然量多，血色深红，头昏耳鸣，心烦潮热等，属虚热崩漏，宜养阴清热，凉血固经，用清热固经汤合生脉散治。
2277,血痢,duguji,https://baike.duguji.cn/baike/w/%E8%A1%80%E7%97%A2,,血痢，病名。痢疾便中多血或下纯血。亦称赤痢。由热毒乘血所致。《诸病源候论·痢病诸候》：“血痢者，热毒折于血，入大肠故也。”临床以血鲜血黯，辨其属热属寒。《秘传证治要诀·痢》治血鲜热痢，用藿香正气散加黑豆，五苓散加木香、粟米，下黄连丸，或黄连阿胶丸、茶梅圆、白头翁汤；冷痢血色黯如瘀，服冷药所下愈多，次数愈频者，用理中汤，或四君子汤加肉豆蔻、木香。参疾病、赤痢、赤白痢条。本病可见于阿米巴痢疾、溃疡性结肠炎、慢性血吸虫病、细菌性痢疾等疾患。
2282,足痿,duguji,https://baike.duguji.cn/baike/w/%E8%B6%B3%E7%97%BF,,足痿，病状名。下肢痿废软弱，行走困难。《素问·痿论》：“阳明虚则宗筋纵，带脉不引，故足痿不用也。”
2280,赤白带下,duguji,https://baike.duguji.cn/baike/w/%E8%B5%A4%E7%99%BD%E5%B8%A6%E4%B8%8B,,赤白带下，病证名。出《备急千金要方》卷四。亦名赤白沥、赤白漏下、妇人下赤白沃等。指妇女带下，其色赤白相杂、味臭者。多因肝郁化热，脾虚聚湿，湿热下注，损及冲任、带脉，以致白带夹胞络之血混杂而成赤白带下。治宜疏肝健脾，清热利湿，方用清肝止淋汤（方见赤带条），或用加减逍遥散（白芍、柴胡、茯苓、甘草、陈皮、茵陈、栀子）。此证尚应注意癌变之可能，当早期诊治。
2291,酒齄鼻,duguji,https://baike.duguji.cn/baike/w/%E9%85%92%E9%BD%84%E9%BC%BB,,酒齄鼻，齄音渣，病名。出自《魏书·王慧龙传》》。古称鼻赤，又名鼻齄、酒齇鼻、肺风疮、肺风粉刺、赤鼻、鼻准红赤。指鼻准发红，久则呈紫黑色，甚者可延及鼻翼，皮肤变厚，鼻头增大，表面隆起，高低不平，状如赘疣的疾病。多由脾胃湿热上熏于肺，血瘀凝结所致。治宜清热、凉血、散结。内服凉血四物汤或清肺饮。形成鼻赘可手术。外用颠倒散凉水调搽。
2293,金疮,duguji,https://baike.duguji.cn/baike/w/%E9%87%91%E7%96%AE,,金疮痉是中医术语，即「破伤风」，指因皮肤破伤处受邪(破伤风杆菌)而致抽风的一种病症。病因血虚不能养筋，病邪由伤口内侵，使风气内动所致。
2295,钩虫病,duguji,https://baike.duguji.cn/baike/w/%E9%92%A9%E8%99%AB%E7%97%85,,"钩虫病钩虫病ancylostomiasis，钩虫寄生于脊椎动物体内引起的疾病。寄生于人体的钩虫主要有十二指肠钩虫(Ancylostomaduodenale)和美洲钩虫(Necatoramericanus);锡兰钩虫(Ancylo-stomaceylanicum)和犬钩虫(Ancylostomacaninum)偶见。感染性钩虫的幼虫生活在泥土中,通过皮肤接触感染；成虫寄生于小肠上段，以吸血为生,可致贫血等症状,甚至危及生命。钩虫病流行广泛，从北纬45°至南纬30°之间的广大地区，尤其是热带和亚热带地区的许多国家几乎都有。"
2298,阑尾炎,duguji,https://baike.duguji.cn/baike/w/%E9%98%91%E5%B0%BE%E7%82%8E,,阑尾炎是指阑尾由于多种因素而形成的炎性改变，是最常见的腹部外科疾病。临床上常有右下腹部疼痛、体温升高、呕吐和中性粒细胞增多等表现。
2297,闪腰,duguji,https://baike.duguji.cn/baike/w/%E9%97%AA%E8%85%B0,,闪腰其实并不需要剧烈的运动，往往临床上看到的闪腰都是在不注意的情况下出现的闪腰，主要原因是椎间盘受到了损伤，稳定结构有所削减，这时需要肌肉有很大的力量来进行保护，在很注意地做动作时肌肉处于紧张状态，这时不容易出现闪腰，在注意力不集中、肌肉力量不够时做动作，由于本身稳定结构不好，就会出现闪腰，这种闪腰实际上与平时漫长的生活状态和工作状态有非常大的关系，比如长期保持一种姿势不动或有一些需要有很大力量维持的姿势，会造成软骨出现损伤，软骨是需要营养的，而这种营养是需要通过活动来增加的而不是通过血液本身直接供应。
2304,阴囊湿疹,duguji,https://baike.duguji.cn/baike/w/%E9%98%B4%E5%9B%8A%E6%B9%BF%E7%96%B9,,阴囊湿疹是湿疹中最常见的一种，局限于阴囊皮肤，有时延及肛门周围，少数可延至阴茎。此病瘙痒剧烈，皮疹呈多形性变，容易复发，可以治疗，要达到根治的目的需要个人注意卫生、坚持用药。
2307,阴虚发热,duguji,https://baike.duguji.cn/baike/w/%E9%98%B4%E8%99%9A%E5%8F%91%E7%83%AD,,阴虚发热，病证名。因精血津液等耗损所致的虚热。见《丹溪心法·发热》。《证治汇补·阴虚发热》：“有劳心好色，内伤真阴，阴血既伤，阳气独盛，发热不止，向晚更甚，或饮食如常，头胀时作，脉洪数无力，视其舌大而色赤者，阴虚也。”证见口干体瘦，食少懒倦，头痛时作时止，遗精盗汗，骨蒸肉烁，唇红颧赤，咳嗽痰血（《医碥》卷一）。治宜滋阴降火，选用四物汤加炒黄柏、黄芩、龟板，鳖甲散，青蒿鳖甲汤，大补阴丸，一阴煎等方。参见发热条。
2311,雀目,duguji,https://baike.duguji.cn/baike/w/%E9%9B%80%E7%9B%AE,,雀目，病证名。系指夜间视物不清的一类病证。又有鸡蒙眼、鸡盲等别称。亦即今之夜盲。该病可分为两类：
2312,霍乱,duguji,https://baike.duguji.cn/baike/w/%E9%9C%8D%E4%B9%B1,,霍乱是因摄入的食物或水受到霍乱弧菌污染而引起的一种急性腹泻性传染病。轻者呕吐、腹泻，重者脱水、休克，甚至死亡。每年，估计有300万～500万霍乱病例，另有10万～12万人死亡。病发高峰期在夏季，能在数小时内造成腹泻脱水甚至死亡。
2314,青盲,duguji,https://baike.duguji.cn/baike/w/%E9%9D%92%E7%9B%B2,,青盲(gradual loss of vision without apparent cause)，黑睛与瞳神之气色、形态正常，惟视力严重下降，甚至失明的慢性内障眼病。相当于西医的眼底退行病变，或继发于多种眼病的视神经萎缩、黄斑变性，脑部肿瘤也可引起此病。常以疏肝解郁，活血祛瘀，益气养血，补肝益肾为治则。
2313,霍乱吐泻,duguji,https://baike.duguji.cn/baike/w/%E9%9C%8D%E4%B9%B1%E5%90%90%E6%B3%BB,,即霍乱证出现的上吐下泻证候。
2316,顽癣,duguji,https://baike.duguji.cn/baike/w/%E9%A1%BD%E7%99%A3,,顽癣，病名。指一种慢性顽固性皮肤病。见《外科正宗》卷四。该病多因风、湿、热、虫四者为患。使血燥风毒克于脾、肺二经。临床可见发无定处，初为皮肤发痒，后起淡褐色粟粒样丘疹，表皮可有落屑产生，日久病损区域逐渐扩大，融合成片，形成肥厚粗糙皮损，形状不一，瘙痒明显，搔之不知疼痛，病程缠绵难愈，且有反复发作之特点。治宜养血疏风，可内服当归饮子或四物消风散。外可用土元。
2318,风寒湿痹,duguji,https://baike.duguji.cn/baike/w/%E9%A3%8E%E5%AF%92%E6%B9%BF%E7%97%B9,,风寒湿痹，病证名。见《圣济总录》卷二十。因风寒湿三气杂至，致气血郁滞，证见身重而痛，四肢拘挛，甚则走注疼痛，或手足麻木等。治宜祛风散寒利湿，用三痹汤、蠲痹汤等方。
2323,风湿性关节炎,duguji,https://baike.duguji.cn/baike/w/%E9%A3%8E%E6%B9%BF%E6%80%A7%E5%85%B3%E8%8A%82%E7%82%8E,,风湿性关节炎属变态反应性疾病，是风湿热的主要表现之一。多以急性发热及关节疼痛起病，典型表现是轻度或中度发热，游走性多关节炎，受累关节多为膝、踝、肩、肘、腕等大关节，常见由一个关节转移至另一个关节，病变局部呈现红、肿、灼热、剧痛，部分病人也有几个关节同时发病。
2324,风湿热痹,duguji,https://baike.duguji.cn/baike/w/%E9%A3%8E%E6%B9%BF%E7%83%AD%E7%97%B9,,风湿热痹（wind-damp-heat bi、arthralgia caused by wind-damp-heat pathogens）是指感受风湿热邪，以游走性关节疼痛，可涉及一个或多个关节，活动不便，局部灼热红肿，痛不可触，得冷则舒，可有皮下结节或红癍，常伴发热、恶风、汗出、口渴、烦躁不安，舌红，苔黄或黄腻，脉滑数或浮数为主要表现的痹病。
2332,风热咳嗽,duguji,https://baike.duguji.cn/baike/w/%E9%A3%8E%E7%83%AD%E5%92%B3%E5%97%BD,,风热咳嗽或肺热咳嗽者宜食以下食物。
2333,风热头痛,duguji,https://baike.duguji.cn/baike/w/%E9%A3%8E%E7%83%AD%E5%A4%B4%E7%97%9B,,风热头痛，病证名。外感风热引起的头痛。见《外台秘要》卷十五。《医林绳墨·头痛》：“上攻头目，或连齿鼻不定而作痛者，此为风热之头痛也。”证见头部胀痛，恶风发热，或鼻塞流浊涕；或目赤面红，口渴喜饮，便秘溺赤，苔薄黄，脉浮数等。治宜石膏散、荆芥散、神芎散、桑菊饮等方。
2335,风疹,duguji,https://baike.duguji.cn/baike/w/%E9%A3%8E%E7%96%B9,,风疹是由风疹病毒引起的一种常见的急性传染病，以发热，全身皮疹为特征，常伴有耳后、枕部淋巴结肿大，由于全身症状一般较轻。如果孕妇感染风疹，将全严重损害胎儿，儿童成人均可发病。中医学称本病为风疹、风痧、隐疹、认为系感受风热时邪，发于肤表所致。
2325,风湿痛,dayi,https://www.dayi.org.cn/symptom/1153698.html,,风湿痛是指风湿性疾病侵犯关节、骨骼及周围软组织，引发局部性或全身性疼痛的症状。中医学认为，其属于痹证的范畴，可能是由于风、寒、湿、热之邪侵袭机体后，痹阻肢体筋脉；或者内伤痰湿浊瘀，深入关节筋骨，导致经脉气血运行不畅引起的，日久则会耗伤气血，伤及肝肾，甚至影响其他脏腑。而在西医中，风湿痛常见于类风湿关节炎、强直性脊柱炎、骨关节炎等疾病。
2337,风痹,duguji,https://baike.duguji.cn/baike/w/%E9%A3%8E%E7%97%B9,,风痹，病名。以疼痛游走不定为特征痹证。见《灵枢·寿天刚柔》。又名行痹、筋痹。《素问·痹论》：“风寒湿三气杂至，合而为痹也。其风气胜者为行痹。”《杂病证治准绳》：“风痹者，游行上下，随其虚邪与血气相搏，聚于关节，筋脉弛纵而不收。”《症因脉治》卷三：“风痹之症，走注疼痛，上下左右，行而不定，故名行痹。”风寒攻痛者，防风汤；表里有邪者，防风通圣散、和血散痛汤、大秦艽汤；风热痛者，四物二妙丸；风湿之邪，苍防二妙汤。亦可用虎骨散加减。一说风痹即痛风，如《景岳全书·杂证谟》：“风痹一证，即今人所谓痛风也。”
2339,食物中毒,duguji,https://baike.duguji.cn/baike/w/%E9%A3%9F%E7%89%A9%E4%B8%AD%E6%AF%92,,食物中毒是指食用了不利于人体健康的物品而导致的以发热，腹痛腹泻，恶心呕吐等为主要症状的急性中毒性疾病，通常是在不知情的情况下发生食物中毒。
2341,骨痛,duguji,https://baike.duguji.cn/baike/w/%E9%AA%A8%E7%97%9B,,骨痛，证名。出《素问·脉要精微论》。《杂病源流犀烛·筋骨皮肉毛发病源流》：“人身之痛，或由风淫湿滞，或由血刺痰攻，浅不过肌肉皮毛，深亦止经络脏腑，若入里彻骨，作酸作疼，虽因寒因热有不同，要其损伤劳极，为至甚而无加矣。”治宜补肾散寒，祛风止痛，用虎骨散等方。久立伤骨，骨伤之病，亦有痛者，或渐至成痿者，当受伤之初，急宜补骨脂、牛骨髓、鹿茸、骨碎补等药。
2343,骨蒸潮热,duguji,https://baike.duguji.cn/baike/w/%E9%AA%A8%E8%92%B8%E6%BD%AE%E7%83%AD,,"潮热是指按时发热,或按时热势加重,如潮汐之有定时的症状.下午3-5时热识较高为日哺潮热,见于阳明证.午后或夜间低热为午后或夜间潮热.骨蒸潮热是有热自骨内向外透发的感觉者,称为骨蒸潮热.多为阴虚火旺,阴液亏虚,不能制阳,阳气偏亢,午后卫阳渐于入里,夜间卫阳行于里,使体内偏亢的阳气更加亢胜而生内热."
2342,骨蒸,duguji,https://baike.duguji.cn/baike/w/%E9%AA%A8%E8%92%B8,,骨蒸病又称结核病，是由结核杆菌引起的慢性传染病，可累及全身多个器官，但以肺结核最为常见。
2344,骨髓炎,duguji,https://baike.duguji.cn/baike/w/%E9%AA%A8%E9%AB%93%E7%82%8E,,骨髓炎为一种骨的感染和破坏。由需氧或厌氧菌、分枝杆菌、真菌引起。骨髓炎好发于椎骨、糖尿病患者的足部、或由于外伤或手术引起的穿透性骨损伤部位。儿童最常见部位为血供良好的长骨（如胫骨或股骨的干骺端）。骨髓炎临床分类较多，不能一概而论。若想进一步了解详情，可参看各相关词条。
2346,高脂血症,duguji,https://baike.duguji.cn/baike/w/%E9%AB%98%E8%84%82%E8%A1%80%E7%97%87,,高脂血症是指血脂水平过高，是脂肪代谢或运转异常，使血浆脂质高于正常值的一种全身性疾病。是指血中胆固醇或甘油三酯过高，或高密度脂蛋白胆固醇过低，现代医学称之为血脂异常。
2347,高血压,duguji,https://baike.duguji.cn/baike/w/%E9%AB%98%E8%A1%80%E5%8E%8B,,高血压是指以体循环动脉血压（收缩压和/或舒张压）增高为主要特征（收缩压≥140毫米汞柱，舒张压≥90毫米汞柱），可伴有心、脑、肾等器官的功能或器质性损害的临床综合征。高血压是最常见的慢性病，也是心脑血管病最主要的危险因素。正常人的血压随内外环境变化在一定范围内波动。
2351,鹅掌风,duguji,https://baike.duguji.cn/baike/w/%E9%B9%85%E6%8E%8C%E9%A3%8E,,鹅掌风(goose-skined palm)，发生于手掌面的癣菌感染性皮肤病。因手掌粗糙开裂如鹅掌，故名。气候温和潮湿的地区最为多见。多因患者有脚气，用手抠脚传染而成。其特点为患手皮下有小水疱，干燥后形成点状的白色鳞屑，中心表皮脱落，留有环状损害；日久皮肤肥厚、粗糙。多在夏季发生水疱，瘙痒加剧，冬季皮肤干燥，可发生裂口，引起疼痛。病程缓慢，常多年不愈。相当于西医的手癣。
2350,鸡眼,duguji,https://baike.duguji.cn/baike/w/%E9%B8%A1%E7%9C%BC,,鸡眼，是由于局部皮肤长期受到挤压摩擦而造成增生的角质层，形如圆锥体嵌入皮内，尖顶突入真皮中压迫神经末梢，局部一旦受压或受挤就会引起明显的疼痛。圆锥的底在皮肤表面为一圆形或椭圆形，淡黄色质硬的斑境界清楚，一般如黄豆大小，稍高于皮肤，中央呈浅黄色，周围颜色深一些，因为它长得象鸡的眼睛，而得名为鸡眼。一般长于脚上，也有长在手、胳膊上。鸡眼治疗比较困难，不易根治。目前最好的办法是激光治疗，鸡眼膏外贴也有一定效果。中医称为“鸡眼”和“肉刺”。
2353,麻痹,duguji,https://baike.duguji.cn/baike/w/%E9%BA%BB%E7%97%B9,,麻痹，证名。肢体或局部肌肤麻木，不知痛痒。见《太平圣惠方》卷二十。《医学正传·麻木》：“夫所谓不仁者，或周身或四肢唧唧然麻木不知痛痒，如绳扎缚初解之状，古方名为麻痹者是也。”
2352,麻疹,duguji,https://baike.duguji.cn/baike/w/%E9%BA%BB%E7%96%B9,,麻疹是麻疹病毒引起的急性呼吸道传染病，主要症状有发热，上呼吸道炎、眼结膜炎等，而以皮肤出现红色斑丘疹和颊粘膜上有麻疹粘膜斑为其特征，本病传染性极强，在人口密集而未普种疫苗的地区易发生流行。属中医“麻风”范畴。
2356,麻风病,duguji,https://baike.duguji.cn/baike/w/%E9%BA%BB%E9%A3%8E%E7%97%85,,麻风病是由麻风杆菌引起的一种慢性接触性传染病。主要侵犯人体皮肤和神经，如果不治疗可引起皮肤、神经、四肢和眼的进行性和永久性损害。
2364,鼻鼽,duguji,https://baike.duguji.cn/baike/w/%E9%BC%BB%E9%BC%BD,,鼻鼽(allergic rhinitis)，突然和反复发作的鼻痒、喷嚏、流清涕、鼻塞等为特征的一种常见多发性鼻病。又称鼽嚏。相当于西医的过敏性鼻炎。鼻鼽最早见于《素问·脉解篇》：“......头痛、鼻鼽、腹肿者，阳明并于上，上者则其孙络太阴也，故头痛、鼻鼽、腹肿也。”后世医家对此病的论述也较多，如金代《刘河间医学六书》中说：“鼽者，鼻出清涕也。”对鼻鼽的病因，明代《证治要诀》说：“清涕者，脑冷肺寒所致。”
