TCM_symptom_id,TCM_symptom_name,old_definition,new_definition
343,骨关节疼痛,,骨关节疼痛因经络气血运行不畅，不通则痛，临床表现为关节酸楚、重着、屈伸不利，多由风寒湿邪或瘀血阻滞所致。
344,骨关节肿大,,骨关节肿大因湿热蕴结，流注关节，致气血壅滞，肿胀变形，屈伸不利。
345,骨节酸痛,,骨节酸痛，指肢体关节出现酸楚、疼痛，甚则屈伸不利之症。其病位在筋骨关节，病性属经络不通。多因风寒湿邪外袭，或气血亏虚、痰瘀阻络，致经气运行涩滞，不通则痛。临床表现为关节酸软不适，痛势绵绵或兼重着感，遇寒或劳则加剧，得温或静则稍缓。
346,骨节疼痛,,骨节疼痛，指肢体关节部位出现酸楚、胀痛或刺痛之感，甚则屈伸不利、转侧艰难。其病机多由外感风寒湿邪，痹阻经络，气血运行不畅；或肝肾亏虚，筋骨失养，复因劳损、外伤，致经络瘀滞不通。临床以“不通则痛”为要，常伴关节沉重、麻木或肿胀，遇寒湿则增，得温熨稍缓。
347,骨扭伤,,骨扭伤指外力致骨节错缝或筋脉受损，血溢脉外，瘀滞局部，症见肿胀、刺痛、活动受限。
349,骨折肿痛,,骨折肿痛，系因外力损伤致骨断筋伤，血溢脉外，瘀滞局部，经络不通所致。临床表现为伤处肿胀、青紫、疼痛如刺，固定不移，活动受限，甚则畸形骨擦音。其病性属血瘀，病势为瘀阻气滞，不通则痛。
350,骨蒸劳热,,骨蒸劳热，指自觉热自骨髓蒸腾而出，午后及夜间尤甚，伴五心烦热、颧红盗汗、消瘦乏力、舌红少苔、脉细数。其病机多因阴虚内热，虚火燔灼，常见于痨瘵、虚劳等病证，属虚热范畴。
354,关节痹痛,,关节痹痛，指四肢关节因风寒湿热等邪侵袭，或痰瘀阻络，致经络不通、气血失和，临床表现为关节酸楚、重着、肿胀、屈伸不利，甚则痛如针刺、固定不移，遇寒或阴雨天加重。其病机总属邪阻经络，气血运行涩滞，不通则痛。
352,骨肿大,,骨肿大因痰湿流注关节，阻滞经络，气血凝滞，致骨骼失养而增生变形，临床可见关节粗大、肿胀畸形。
355,关节不利,,关节不利，指四肢关节活动欠灵活、屈伸转侧受限之症。多因风寒湿邪痹阻经络，或痰瘀互结、气血凝滞，致经气不通，关节失于濡养。临床表现为关节僵硬、屈伸不利、活动时涩滞或伴酸痛，常于晨起或受寒后加重，得温稍减。
356,关节刺痛,,关节刺痛，固定不移，夜间尤甚，属瘀血阻络，气血不通，病在四肢筋骨。
357,关节钝痛,,关节钝痛指四肢关节处出现的沉重、不锐利、迁延难愈的疼痛，多因寒湿、痰瘀阻滞经络或肝肾亏虚所致。
358,关节红肿热痛,,关节红肿热痛，指四肢关节局部皮肤焮红、肿胀、灼热、疼痛拒按，甚则屈伸不利。多因湿热之邪侵袭经络，或素体阳盛，感受外邪后从热化，湿热壅滞关节，气血痹阻不通所致。
360,关节剧痛,,关节剧痛，病在四肢，乃风寒湿邪或瘀血阻滞经络，气血不通则痛，其势较甚。
361,关节冷痛,,关节冷痛，指四肢关节因阳气不足、温煦失职，寒凝经脉所致之疼痛，遇寒加重，得温则减。
362,关节麻木,,关节麻木，指四肢关节处感觉迟钝、不知痛痒，状如木皮厚贴之症。多因气虚失运，营卫不充，四肢关节失于温煦濡养所致。临床常伴肢体乏力、气短懒言、动则汗出，其麻木时轻时重，得温或活动后可暂缓，劳累后加剧。
364,关节屈伸不利,,关节屈伸不利指四肢关节活动时僵硬、伸展或弯曲受限，多因经络气血阻滞、筋脉失养所致。
365,关节四肢疼痛,,关节四肢疼痛，乃四肢经络气血运行不畅，不通则痛，临床表现为四肢关节酸楚、胀痛或刺痛，活动不利。
367,关节酸痛麻木,,关节酸痛麻木，指四肢关节酸楚疼痛，兼见麻木不仁、屈伸不利之症。多因肾虚精亏，骨髓失充，筋骨失养，复感风寒湿邪，痹阻经络，气血运行涩滞所致。其病位在四肢筋骨，病性属本虚标实，以肾虚为本，邪阻为标。
369,关节疼痈,,关节疼痈，指四肢关节因经络气血壅滞不通而出现的疼痛、肿胀或灼热，属痹证范畴。
373,关节肿胀疼痛,,湿热之邪流注四肢关节，致气血壅滞，经络不通，故见关节红肿热痛、屈伸不利。
374,寒热头痛,,寒热头痛，指风寒之邪外束肌表，内犯于肺，致卫阳被遏，肺气失宣，症见头痛连及项背，恶寒发热，无汗或汗出不畅，鼻塞声重，咳喘痰稀。其病机为风寒束表，经气不利，肺失宣降，清阳不升。
377,寒湿痹痛,,寒湿痹痛，指寒湿之邪侵袭经络、筋骨、关节所致之痹痛。其症多见肢体关节冷痛重着，痛有定处，屈伸不利，遇寒痛增，得温痛减，局部皮色不红，触之不热，常伴畏寒、肢冷、苔白腻、脉弦紧或濡缓。病机为寒湿凝滞，阻遏气血，经络不通，不通则痛。
380,汗出,,肾经郁热，蒸腾津液外泄，故见汗出，多伴腰膝酸软、潮热盗汗等症。
379,寒性腹泻,,寒性腹泻指脾阳亏虚，运化失职，寒湿内生，症见大便清稀、完谷不化、腹冷喜温。
381,汗出不畅,,肾经湿热内蕴，气机郁滞，腠理开阖失常，故汗液排泄不畅，黏滞不爽。
382,汗出不解,,肾经热盛，蒸津外泄而汗出，然里热未清，故汗出而病不解，此为肾热内炽、津液外越之象。
383,汗少,,汗少，病位在肾，病性属表实。指肾气郁闭，卫阳不宣，玄府不通所致之汗液分泌减少。临床表现为周身皮肤干燥无汗或汗出极少，常伴恶寒发热、头身疼痛、脉浮紧等表实证候。其病机为寒邪外束，肾阳被遏，气化失司，腠理闭塞，津液不得外泄。
384,行步艰难,,行步艰难，指肾虚髓亏，筋骨失养，致下肢痿软无力、步履蹒跚，多属虚损之候。
385,行经腹痛,,行经腹痛，指经期或经行前后，出现以四肢（尤以下肢）疼痛为主症之证候。多因经血下行，冲任气血骤虚，四肢失于濡养，兼有宿瘀内伏，瘀血阻络，气血运行不畅所致。临床表现为经行时四肢关节或肌肉酸痛、刺痛，痛处固定，得温稍减，经色紫暗有块，块下痛减，舌质紫暗或有瘀点，脉涩。
386,行经小腹冷痛,,行经小腹冷痛，指经期小腹因阳虚失煦、寒凝胞宫而发冷痛，病位虽在四肢，实为肾阳不足，温运无权。
387,行走无力,,行走无力，责之四肢，乃肾虚精亏，筋骨失养，髓海不充，故步履乏力，不耐久行。
390,烘热,,烘热指阵发性热感自胸腹上冲头面，如烘烤状，伴面赤汗出，属内热炽盛或阴虚火旺之候。
394,喉核红肿,,肺经火热上攻咽喉，致喉核（扁桃体）红肿胀大，属热毒壅滞之象。
395,喉核肿大,,喉核肿大，病在肺经，因湿热上蒸，壅结咽喉，致喉核红肿疼痛，甚则化脓。
396,喉间痰鸣,,喉间痰鸣指痰湿壅滞于肺，气道不利，呼吸时痰随气升，喉中发出痰声漉漉之象。
397,喉痛,,喉痛，指咽喉部疼痛之症，多因火热上攻所致。其痛或如灼刺，或伴红肿，甚则吞咽不利。病机多由外感风热、肺胃蕴热或心火上炎，热邪壅滞咽喉，气血不通而痛。临床常兼见口干、咽燥、咳嗽、发热等症。
399,喉中作响,,喉中作响，因痰湿壅滞气道，呼吸或吞咽时痰气相搏，故喉间有声，如痰鸣或水鸡声。
401,呼吸道出血,,呼吸道出血属瘀血证，指血溢脉外，停滞于肺络或气道，临床可见咳血、痰中带血，伴胸痛、舌紫暗等瘀血内阻之象。
402,呼吸气促,,呼吸气促，指自觉呼吸短促，气息急迫，甚则张口抬肩，不能平卧之候。其病机属气机上逆，肺失肃降。多因外邪束表、痰浊壅肺、肝火犯肺或肾不纳气所致，致使肺气郁闭或虚气上奔，气道不利而喘促作矣。
406,黄痰,,黄痰，指痰色黄稠，多属肺经湿热。临床表现为咳吐黄稠痰，或黄绿痰，量多易出，或伴胸脘痞闷、身热不扬。其病机为湿热蕴肺，肺失宣肃，热灼津液，炼液为痰，湿与热合，故痰色黄而质稠。
407,会阴少腹腰骶部疼痛,,肾虚失于温养，致会阴、少腹及腰骶部绵绵作痛，遇劳加重，属虚证内痛。
410,昏仆,,昏仆指突然昏倒、不省人事，病位在心，因气血上逆、蒙蔽清窍所致，属本虚标实之危候。
413,活动障碍,,活动障碍因经络不通所致，指肢体屈伸、转侧不利，气血运行涩滞，机关失于滑利，临床可见麻木、拘挛或痿软不用。
414,肌肤红,,肌肤红为热邪壅滞皮肤，营血受灼，脉络充盈，外现红色，主热证。
415,肌肤下肿块数处,,肌肤下肿块数处，乃痰湿凝结于皮腠之候。其肿块大小不一，或圆或椭，触之柔软，推之可移，皮色如常，不红不热，亦无痛痒。多因脾失健运，水湿内停，聚而成痰，流注皮下所致。
416,肌肤下肿块一处,,肌肤下出现单个肿块，多因痰湿凝聚于皮腠之间，触之柔软或囊性，不红不痛，属痰核范畴。
417,肌肤肿块数处,,肌肤肿块数处，系指皮肤局部出现多个大小不等、质地柔软或韧硬、推之可移、皮色不变、不痛或微痛之结节或包块。其病位在皮肤，病性属痰湿。多因脾失健运，水湿内停，聚湿生痰，痰浊流注于肌肤腠理之间，凝结成块所致。
418,肌肤肿块一处 推之能动,,肌肤出现可推动的肿块，乃痰湿凝聚于皮腠之间，结聚成核，其性流动，故推之能移。
419,肌肉关节酸痛,,肌肉关节酸痛，病在四肢，属湿热为患。症见肢体沉重酸楚，关节灼热胀痛，屈伸不利，或伴局部红肿，午后加剧，小便黄赤，舌苔黄腻，脉濡数。其因多由外感湿热之邪，或嗜食肥甘，脾失健运，湿郁化热，流注四肢关节，阻滞经络，气血不通所致。
420,肌肉红肿热痛,,四肢肌肉红肿热痛，乃火热毒邪壅滞肌肤经络，气血凝滞不通所致，属阳证、热证。
421,肌肉剧痛,,四肢肌肉灼热剧痛，多因火热之邪壅滞经络，气血燔灼不通所致。
422,肌肉麻木,,四肢肌肉麻木，乃气血虚弱，脉络失养，肌肤不荣所致。
424,肌肉酸麻,,肌肉酸麻，四肢为气虚所主，气不足以充养，则酸软麻木，动则尤甚。
428,肌痩,,肌瘦指四肢肌肉萎缩、瘦削无力，多因气虚不能充养四肢所致，常见于脾胃虚弱或久病体虚之证。
433,积滞内停,,积滞内停，指饮食不节或脾胃运化失职，致食、湿、气等病理产物壅滞中焦，气机阻滞之证。病位在脾胃，病性属气滞。症见脘腹胀满疼痛，嗳腐吞酸，纳呆厌食，大便不爽或秘结，舌苔厚腻，脉滑或弦。其病机为脾胃升降失常，气机壅塞，传化失司。
429,肌痿无力,,肌痿无力，指四肢肌肉痿软松弛，收缩无力，甚则不能持物或步履。多因脾胃气虚，运化失职，气血生化乏源，四肢肌肉失于濡养所致。临床常伴神疲乏力、食少便溏、面色萎黄等症，病势缠绵，属虚证范畴。
432,积滞不消,,积滞不消，指饮食停滞中焦，气机阻滞，运化失司之证。多由饮食不节，或脾胃虚弱，纳运不及所致。临床以脘腹胀满、嗳腐吞酸、厌食呕恶、大便不爽或秘结、舌苔厚腻、脉滑或弦涩为主要表现。其病机核心为食滞与气滞相搏，壅塞胃腑，升降失常。
430,积聚痞块,,四肢出现因痰浊与瘀血互结形成的固定不移、按之有形或自觉痞塞不通的肿块。
444,肩颈疼痛,,肩颈疼痛，病在四肢，乃经络气血运行不畅，不通则痛，常因风寒湿邪或劳损所致。
443,肩部疼痛重着,,肩部疼痛重着，指肩部酸痛、沉重、活动不利，多因风湿之邪痹阻经络，湿性重浊黏滞所致。
450,僵硬畸形,,僵硬畸形，指关节或肢体屈伸不利、形态改变，多由痰浊瘀血互结，阻滞经络筋骨所致。
437,急躁易怒,,急躁易怒指患者情绪亢奋、难以自制，动辄发怒，多因肝火亢盛或心火炽热，火热内扰神明所致。
436,急性起并半身不遂,,急性起病、半身不遂，属火热之邪燔灼肝经，迫血妄行或炼液成痰，阻滞经络，致气血逆乱、肢体失用。
434,积滞胀满,,积滞胀满，指因脾胃运化失职，气机壅滞所致之脘腹痞塞不舒、胀满拒按之症。临床多见脘腹胀满，食后尤甚，嗳气频作，矢气则舒，或伴纳呆、便秘。其病机多由饮食不节、情志失调，致脾胃升降失常，气滞中焦，聚而不散。
454,脚重,,湿热下注于肾，经络壅滞，气血不畅，故觉下肢沉重如坠，步履艰难。
442,肩臂疼痛,,肩臂疼痛，指肩部及上臂部位出现酸楚、胀痛、重着或活动受限之症，病位在四肢，属经络不通。其临床表现常为肩臂牵掣作痛，或麻木不仁，抬举、屈伸不利，遇寒则甚，得温稍缓。病因多由风寒湿邪侵袭，或劳损外伤，致手三阳、手三阴经气痹阻，气血运行不畅，不通则痛。
441,肩背酸痛,,肩背酸痛，指肩胛及背部肌肉筋脉酸楚疼痛、活动欠利之症。病位在四肢，属经络不通。临床表现为肩背沉重酸胀，痛处固定或游走，常伴僵硬、转侧不利。其病因多由风寒湿邪侵袭、气血瘀滞或劳损日久，致太阳、少阳经脉痹阻，气血运行不畅，不通则痛。
445,肩疼痛,,肩疼痛，系指肩部经脉气血运行不畅所致之疼痛。其症多见肩关节酸楚、胀痛或刺痛，活动受限，甚则牵及臂肘，遇寒加重，得温稍减。病位在四肢之肩部，病性属经络不通。多因风寒湿邪侵袭，或劳损外伤，致气血凝滞，脉络痹阻，不通则痛。
448,舰血,,舰血，指排便时血液随粪便而下，或单纯下血，其色鲜红或暗红，多由大肠湿热、风热客于肠络，或热毒蕴结、阴络受损所致。临床表现为大便带血，或便前、便后下血，血色鲜红者多属热，暗红者多夹瘀，常伴腹痛、肛门灼热或里急后重。
453,脚气浮肿,,脚气浮肿，指湿热下注于肾，壅遏气机，水湿泛溢所致之足胫肿胀。临床可见双足或踝部浮肿，按之凹陷，皮色光亮，伴灼热、酸重或疼痛，甚则溃烂流水。其病机多因外感水湿，或嗜食肥甘，酿生湿热，下注肾经，阻滞经络，气化不利，水湿停聚而成。
